CUSTOMER_NO,NAME,SALES_PRICE_GROUP_ID,PRICE_LIST_NO,PRICE_LIST_GROUP_NAME,CATALOG_NO,Catalog Description,MIN_QUANTITY,VALID_FROM_DATE,BASE_PRICE,SALES_PRICE,DESCRIPTION_DOC_TEXT,SHIPPING_DIMENSIONS,PRODUCT_COLOR,PACKAGING,SHIP_WEIGHT,U_P_C_CODE,UPCM,MPQTY,PROD_DIM_I,PROD_DIM_M,PRICE_SHEET_DATE,SALES_UNIT_MEAS,CATALOG_DESC,MODEL_NAME,ITEM_DESCRIPTION_OTHER,SERIALIZED,NOT_FOR_SALE,ITEM_STATUS,MANUFACTURER_CATEGORY_CODE,ITEM_PART_NUMBER_REPLACEMENT,ITEM_MODEL_NUMBER_REPLACEMENT,REQUIRED_ACCESSORIES,OPTIONAL_ACCESSORIES,MAP_PRICE,G_S_A_ITEM_COST,G_S_A_ITEM_SELL_PRICE,DISCOUNT_OFF_LIST,FREIGHT_POLICY,FREIGHT_CODE,FREIGHT_CLASS,DROP_SHIP,CERTIFICATE_FOR_ORIGIN,MANUFACTURER_WEBSITE_LINK,MANUFACTURER_DIVISION_NAME,ITEM_INFOCOMM_I_Q_CATEGORY,INFOCOMM_MEMBER_NUMBER,NOTES
100149,BLUE STAR DISTRIBUTORS CORP,ACORE,ACOREDIST,Mounts,SR560M,"SmartMount?  Universal Cart For 32"" to 75"" TV's w/Metal Shelf ",1,17-Jul-19,729,389.5,"SmartMount?  Universal Cart For 32"" to 75"" TV's w/Metal Shelf ","38.25 x 7.00 x 47.75"" (972 x 178 x 1,213mm)",BLACK,Plain,81.75,7.35029E+11,1.0735E+13,0,34.95 X 68.38 X 29.00,888 X 1736 X 737,   ,EA,"SmartMount?  Universal Cart For 32"" to 75"" TV's w/Metal Shelf ",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
100149,BLUE STAR DISTRIBUTORS CORP,ACORE,ACOREDIST,Mounts,SR560M-AB,"SmartMount?  Universal Cart For 32"" to 75"" TV's w/Metal Shelf ",1,17-Jul-19,829,447.93,"SmartMount?  Universal Cart For 32"" to 75"" TV's w/Metal Shelf ","38.25 x 7.00 x 47.75"" (972 x 178 x 1,213mm)",ANTIMICROBIAL BLACK,Plain,81,7.35029E+11,1.0735E+13,0,34.95 X 68.38 X 29.00,888 X 1736 X 737,   ,EA,"SmartMount?  Universal Cart For 32"" to 75"" TV's w/Metal Shelf ",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
100149,BLUE STAR DISTRIBUTORS CORP,ACORE,ACOREDIST,Mounts,SR560M-AW,"SmartMount?  Universal Cart For 32"" to 75"" TV's w/Metal Shelf",1,17-Jul-19,829,447.93,"SmartMount?  Universal Cart For 32"" to 75"" TV's w/Metal Shelf","38.25 x 7.00 x 47.75"" (972 x 178 x 1,213mm)",ANTIMICROBIAL WHITE,Plain,81,7.35029E+11,1.0735E+13,0,34.95 X 68.38 X 29.00,888 X 1736 X 737,   ,EA,"SmartMount?  Universal Cart For 32"" to 75"" TV's w/Metal Shelf",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
100149,BLUE STAR DISTRIBUTORS CORP,ACORE,ACOREDIST,Mounts,SR575E,"VIDEO CONF CART FOR ONE 32-75"" DISPLAY",1,17-Jul-19,2000,1040.63,"Video Conference Cart w/Enclosure for One 32"" to 75"" Display","37.00 x 23.00 x 45.00"" (940 x 584 x 1,143mm)",BLACK,Plain,160,7.35029E+11,1.0735E+13,0,35.01 X 78.10 X 29.00,889 X 1983 X 737,   ,EA,"VIDEO CONF CART FOR ONE 32-75"" DISPLAY",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
100149,BLUE STAR DISTRIBUTORS CORP,ACORE,ACOREDIST,Mounts,SR575K,"Universal Kiosk Cart for 32"" to 75"" displays",1,17-Jul-19,699,364.06,"Kiosk Cart for 32"" to 75"" Displays","38.25 x 7.00 x 47.75"" (972 x 178 x 1,213mm)",BLACK,Plain,78,7.35029E+11,1.0735E+13,1,35.00 X 46.12 X 29.00,889 X 1172 X 737,   ,EA,"Universal Kiosk Cart for 32"" to 75"" displays",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
100149,BLUE STAR DISTRIBUTORS CORP,ACORE,ACOREDIST,Mounts,SR575M,"SmartMount?  Full Features Universal Cart For 32"" to 75"" TV's",1,17-Jul-19,749,415.63,"SmartMount?  Full Features Universal Cart For 32"" to 75"" TV's","38.25 x 7.00 x 47.75"" (972 x 178 x 1,213mm)",BLACK,Plain,85.5,7.35029E+11,1.0735E+13,1,35.73 X 68.38 X 30.00,908 X 1736 X 762,   ,EA,"SmartMount?  Full Features Universal Cart For 32"" to 75"" TV's",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
100149,BLUE STAR DISTRIBUTORS CORP,ACORE,ACOREDIST,Mounts,SR598,"SmartMount? Universal Cart For 55"" to 98"" TV's",1,17-Jul-19,999,527.5,"SmartMount? Univeral Cart For 55"" to 98"" TV's","38.25 x 12.50 x 47.75"" (972 x 318 x 1,213mm)",BLACK,Plain,109,7.35029E+11,1.0735E+13,1,46.01 x 68.38 x 29.00,1169 x 1736 x 737,   ,EA,"SmartMount? Universal Cart For 55"" to 98"" TV's",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
100149,BLUE STAR DISTRIBUTORS CORP,ACORE,ACOREDIST,Mounts,SR598-HUB,"SmartMount Universal Cart for Microsoft Surface Hub - 55"" and 84""",1,17-Jul-19,1499.99,750,"SmartMount Universal Cart for Microsoft Surface Hub - 55"" and 84""","38.25 x 12.50 x 47.75"" (972 x 318 x 1,213mm)",BLACK,Plain,121.5,7.35029E+11,1.0735E+13,0,51.15 x 70.84 x 29.97,1299 x 1799 x 761,   ,EA,"SmartMount Universal Cart for Microsoft Surface Hub - 55"" and 84""",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
100149,BLUE STAR DISTRIBUTORS CORP,ACORE,ACOREDIST,Mounts,SR598ML3,"Motorized Height Adjustable Cart - 42-86"" Displays",1,17-Jul-19,2499,1035,"Motorized Height Adjustable Cart - 42-86"" Displays","39.00 x 10.00 x 48.00"" (991 x 254 x 1,219mm)",BLACK,P,130.5,7.35029E+11,1.0735E+13,0,46.79 X 68.73 X 30.13,1189 X 1746 X 765,   ,EA,"Motorized Height Adjustable Cart - 42-86"" Displays",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
100149,BLUE STAR DISTRIBUTORS CORP,ACORE,ACOREDIST,Mounts,SR598ML3E,"Motorized Height Adjustable Cart - 42-86"" Displays",1,17-Jul-19,1999,780,"Motorized Height Adjustable Cart - 42- 86"" Displays","36.62 x 8.88 x 47.88"" (930 x 226 x 1,216mm)",BLACK,P,119.5,7.35029E+11,1.0735E+13,0,45.76 x 72.47-46.88 x 28.75,1162 x 1841-1191 x 730,   ,EA,"Motorized Height Adjustable Cart - 42-86"" Displays",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
100149,BLUE STAR DISTRIBUTORS CORP,ACORE,ACOREDIST,Mounts,SR598ML3T,"Motorized Height and Tilt Adjustable Cart - 55-80"" Displays",1,17-Jul-19,2999,1530,"Motorized Height and Tilt Adjustable Cart - 55-80"" Displays","47.25 x 13.50 x 37.75"" (1,200 x 343 x 959mm)",BLACK,0,161.5,7.35029E+11,1.0735E+13,0,45.76x31.11-68.97x28.88,1162x790-1752x733,   ,EA,"Motorized Height and Tilt Adjustable Cart - 55-80"" Displays",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
100149,BLUE STAR DISTRIBUTORS CORP,ACORE,ACOREDIST,Mounts,SS560F,"SmartMount?  Universal Stand For 32"" to 75"" TV's w/o Shelf",1,17-Jul-19,649,354.17,"SmartMount?  Universal Stand For 32"" to 75"" TV's w/o Shelf","38.25 x 7.00 x 47.75"" (972 x 178 x 1,213mm)",BLACK,Plain,70.5,7.35029E+11,1.0735E+13,0,35 X 65.83 X 29,889 X 1672 X 737,   ,EA,"SmartMount?  Universal Stand For 32"" to 75"" TV's w/o Shelf",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
100149,BLUE STAR DISTRIBUTORS CORP,ACORE,ACOREDIST,Mounts,SS560G,"SmartMount?  Universal Stand For up to 75"" TV's w/Tinted Glass Shelf",1,17-Jul-19,649,354.17,"SmartMount?  Univeral Stand For up to 75"" TV's w/Tinted Glass Shelf","38.25 x 7.00 x 47.75"" (972 x 178 x 1,213mm)",BLACK,Plain,76.7,7.35029E+11,1.0735E+13,0,35.00 x 68.41 x 29.00,889 x 1738 x 737,   ,EA,"SmartMount?  Universal Stand For up to 75"" TV's w/Tinted Glass Shelf",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
100149,BLUE STAR DISTRIBUTORS CORP,ACORE,ACOREDIST,Mounts,SS560M,"SmartMount? Universal Stand For up to 75"" TV's w/Metal Shelf",1,17-Jul-19,649,354.17,"SmartMount? Univeral Stand For up to 75"" TV's w/Metal Shelf","38.25 x 7.00 x 47.75"" (972 x 178 x 1,213mm)",BLACK,Plain,80.5,7.35029E+11,1.0735E+13,0,34.95 X 68.41 X 29.00,888 X 1738 X 737,   ,EA,"SmartMount? Universal Stand For up to 75"" TV's w/Metal Shelf",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
100149,BLUE STAR DISTRIBUTORS CORP,ACORE,ACOREDIST,Mounts,SS575K,"Universal Kiosk Stand for 32"" to 75"" displays",1,17-Jul-19,599,311.98,"Kiosk Stand for 32"" to 75"" Displays","38.25 x 7.00 x 47.75"" (972 x 178 x 1,213mm)",BLACK,Plain,65.4,7.35029E+11,1.0735E+13,1,35.00 X 46.12 X 29.00,889 X 1172 X 737,   ,EA,"Universal Kiosk Stand for 32"" to 75"" displays",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
100149,BLUE STAR DISTRIBUTORS CORP,ACORE,ACOREDIST,Mounts,ST630,"SmartMount? Universal Tilt Mount For 10"" to 29"" TV's  ",1,17-Jul-19,49,15.63,"SmartMount? Universal Tilt Mount For 10"" to 29"" TV's  ","8.25 x 2.95 x 9.25"" (210 x 75 x 235mm)",BLACK,Retail,2.85,7.35029E+11,1.0735E+13,10,6.61 x 6.20 x 1.58 - 2.23,168 x 157 x 40 - 57,   ,EA,"SmartMount? Universal Tilt Mount For 10"" to 29"" TV's  ",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
100149,BLUE STAR DISTRIBUTORS CORP,ACORE,ACOREDIST,Mounts,ST630P,"SmartMount? Universal Tilt Mount For 10"" to 29"" TV's  ",1,17-Jul-19,49,15.63,"SmartMount? Universal Tilt Mount For 10"" to 29"" TV's  ","8.86 x 3.00 x 9.38"" (225 x 76 x 238mm)",BLACK,Retail,2.85,7.35029E+11,1.0735E+13,10,6.61 x 6.20 x 1.58 - 2.23,168 x 157 x 40 - 57,   ,EA,"SmartMount? Universal Tilt Mount For 10"" to 29"" TV's  ",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
100149,BLUE STAR DISTRIBUTORS CORP,ACORE,ACOREDIST,Mounts,ST632,"SmartMount? Universal Tilt Wall Mount For 22"" to 40"" TV's  ",1,17-Jul-19,89,26.04,"SmartMount? Universal Tilt Wall Mount For 22"" to 40"" TV's  ","10.50 x 3.50 x 11.25"" (267 x 89 x 286mm)",BLACK,Retail,4.85,7.35029E+11,1.0735E+13,10,8.75 x 9.35 x 1.66 - 2.91,222 x 237 x 42 - 74,   ,EA,"SmartMount? Universal Tilt Wall Mount For 22"" to 40"" TV's  ",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
100149,BLUE STAR DISTRIBUTORS CORP,ACORE,ACOREDIST,Mounts,ST632P,"SmartMount? Universal Tilt Wall Mount For 22"" to 40"" TV's  ",1,17-Jul-19,89,26.04,"SmartMount? Universal Tilt Wall Mount For 22"" to 40"" TV's  ","10.50 x 3.50 x 11.25"" (267 x 89 x 286mm)",BLACK,Retail,4.85,7.35029E+11,1.0735E+13,10,8.75 x 9.35 x 1.66 - 2.91,222 x 237 x 42 - 74,   ,EA,"SmartMount? Universal Tilt Wall Mount For 22"" to 40"" TV's  ",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
100149,BLUE STAR DISTRIBUTORS CORP,ACORE,ACOREDIST,Mounts,ST635,"SmartMount? Universal Tilt Wall Mount For 13"" to 37"" TV's  ",1,17-Jul-19,99,36.46,"SmartMount? Universal Tilt Wall Mount For 13"" to 37"" TV's  ","10.13 x 3.50 x 12.63"" (257 x 89 x 321mm)",BLACK,Plain,6.92,7.35029E+11,1.0735E+13,0,13.77 x 10.30 x 2.63 - 4.38,350 x 262 x 67 - 111,   ,EA,"SmartMount? Universal Tilt Wall Mount For 13"" to 37"" TV's  ",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
100149,BLUE STAR DISTRIBUTORS CORP,ACORE,ACOREDIST,Mounts,ST635P,"SmartMount? Universal Tilt Wall Mount For 13"" to 37"" TV's  ",1,17-Jul-19,99,36.46,"SmartMount? Universal Tilt Wall Mount For 13"" to 37"" TV's  ","10.06 x 3.50 x 11.50"" (256 x 89 x 292mm)",BLACK,Plain,6.6,7.35029E+11,1.0735E+13,0,13.77 x 10.30 x 2.63 - 4.38,350 x 262 x 67 - 111,   ,EA,"SmartMount? Universal Tilt Wall Mount For 13"" to 37"" TV's  ",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
100149,BLUE STAR DISTRIBUTORS CORP,ACORE,ACOREDIST,Mounts,ST640,SmartMount? Universal Tilt Wall Mount For 32? to 50? TV's,1,17-Jul-19,160,56.25,SmartMount? Universal Tilt Wall Mount For 32? to 50? TV's,"10.71 x 2.95 x 21.69"" (272 x 75 x 551mm)",BLACK,Retail,7.82,7.35029E+11,1.0735E+13,5,21.69 X 10.71 X 2.95,550 X 272 X 75,   ,EA,SmartMount? Universal Tilt Wall Mount For 32? to 50? TV's,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
100149,BLUE STAR DISTRIBUTORS CORP,ACORE,ACOREDIST,Mounts,ST640P,SmartMount? Universal Tilt Wall Mount For 32? to 50? TV's,1,17-Jul-19,160,56.25,SmartMount? Universal Tilt Wall Mount For 32? to 50? TV's,"10.71 x 2.95 x 21.69"" (272 x 75 x 551mm)",BLACK,Retail,7.82,7.35029E+11,1.0735E+13,5,22.14 x 16.89 x 2.62-5.40,562 x 429 x 67-137,   ,EA,SmartMount? Universal Tilt Wall Mount For 32? to 50? TV's,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
100149,BLUE STAR DISTRIBUTORS CORP,ACORE,ACOREDIST,Mounts,ST650,SmartMount? Universal Tilt Wall Mount For 39? to 75? TV's,1,17-Jul-19,170,61.46,SmartMount? Universal Tilt Wall Mount For 37? to 75? TV's  ,"10.71 x 2.95 x 33.19"" (272 x 75 x 843mm)",BLACK,Retail,10.35,7.35029E+11,1.0735E+13,5,31.26 X 16.89 X 2.62 - 5.40,794 X 429 X 67 - 137,   ,EA,SmartMount? Universal Tilt Wall Mount For 39? to 75? TV's,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
100149,BLUE STAR DISTRIBUTORS CORP,ACORE,ACOREDIST,Mounts,ST650P,SmartMount? Universal Tilt Wall Mount For 39? to 75? TV's,1,17-Jul-19,170,61.46,SmartMount? Universal Tilt Wall Mount For 37? to 75? TV's  ,"10.71 x 2.95 x 33.19"" (272 x 75 x 843mm)",BLACK,Retail,10.35,7.35029E+11,1.0735E+13,5,31.26 X 16.89 X 2.62 - 5.40,794 X 429 X 67 - 137,   ,EA,SmartMount? Universal Tilt Wall Mount For 39? to 75? TV's,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
100149,BLUE STAR DISTRIBUTORS CORP,ACORE,ACOREDIST,Mounts,ST660,"Security SmartMount? Universal Tilt Mount For 39"" to 80"" TV's",1,17-Jul-19,250,71.88,"Security SmartMount? Universal Tilt Mount For 39"" to 80"" TV's","10.71 x 2.95 x 36.41"" (272 x 75 x 925mm)",BLACK,Retail,11,7.35029E+11,1.0735E+13,5,36.54 x 16.89 x 2.62 - 5.40,928 x 429 x 67 - 137,   ,EA,"Security SmartMount? Universal Tilt Mount For 39"" to 80"" TV's",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
100149,BLUE STAR DISTRIBUTORS CORP,ACORE,ACOREDIST,Mounts,ST660P,"SmartMount? Universal Tilt Mount For 39"" to 80"" TV's",1,17-Jul-19,250,71.88,"SmartMount? Universal Tilt Mount For 39"" to 80"" TV's","10.71 x 2.95 x 36.41"" (272 x 75 x 925mm)",BLACK,Retail,11,7.35029E+11,1.0735E+13,5,36.54 x 16.89 x 2.62 - 5.40,928 x 429 x 67 - 137,   ,EA,"SmartMount? Universal Tilt Mount For 39"" to 80"" TV's",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
100149,BLUE STAR DISTRIBUTORS CORP,ACORE,ACOREDIST,Mounts,ST670,"Security SmartMount? Universal Tilt Mount For 46"" to 90"" TV's",1,17-Jul-19,270,82.29,"Security SmartMount? Universal Tilt Mount For 46"" to 90"" TV's","16.00 x 4.00 x 40.00"" (406 x 102 x 1,016mm)",BLACK,Plain,20.4,7.35029E+11,1.0735E+13,3,40.16 x 20.63 x 3.04 - 6.41,1020 X 524 X 77 - 163,   ,EA,"Security SmartMount? Universal Tilt Mount For 46"" to 90"" TV's",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
100149,BLUE STAR DISTRIBUTORS CORP,ACORE,ACOREDIST,Mounts,ST670P,"SmartMount? Universal Tilt Mount For 46"" to 90"" TV's",1,17-Jul-19,270,82.29,"SmartMount? Universal Tilt Mount For 46"" to 90"" TV's","16.00 x 4.00 x 40.00"" (406 x 102 x 1,016mm)",BLACK,Plain,20.7,7.35029E+11,1.0735E+13,3,39.40 X 19.48 X 3.00-6.63,1001 X 495 X 76-168,   ,EA,"SmartMount? Universal Tilt Mount For 46"" to 90"" TV's",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
100149,BLUE STAR DISTRIBUTORS CORP,ACORE,ACOREDIST,Mounts,ST680,"Security SmartMount? Universal Tilt Mount For 60"" to 98"" TV's",1,17-Jul-19,300,103.13,"Security SmartMount? Universal Tilt Mount For 60"" to 95"" TV's","16.00 x 4.00 x 48.00"" (406 x 102 x 1,219mm)",BLACK,Plain,24.1,7.35029E+11,1.0735E+13,2,45.75 x 26.50 x 3.38-10.58,1162 x 673 x 86-269,   ,EA,"Security SmartMount? Universal Tilt Mount For 60"" to 98"" TV's",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
100149,BLUE STAR DISTRIBUTORS CORP,ACORE,ACOREDIST,Mounts,ST680P,"SmartMount? Universal Tilt Mount For 60"" to 98"" TV's",1,17-Jul-19,300,103.13,"SmartMount? Universal Tilt Mount For 60"" to 95"" TV's","16.00 x 4.00 x 40.00"" (406 x 102 x 1,016mm)",BLACK,Plain,24.5,7.35029E+11,1.0735E+13,2,45.75 x 26.50 x 3.38-10.58,1162 x 673 x 86-269,   ,EA,"SmartMount? Universal Tilt Mount For 60"" to 98"" TV's",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
100149,BLUE STAR DISTRIBUTORS CORP,ACORE,ACOREDIST,Mounts,SUA740P,"Designer Series Articulating Wall Mount - 32-40""",1,17-Jul-19,239,119.79,"Designer Series Articulating Wall Mount - 32-40""","19.50 x 3.25 x 21.25"" (495 x 83 x 540mm)",BLACK,Retail,13.25,7.35029E+11,1.0735E+13,3,16.38x16.14x1.74-24.74,416x410x44-628,   ,EA,"Designer Series Articulating Wall Mount - 32-40""",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
100149,BLUE STAR DISTRIBUTORS CORP,ACORE,ACOREDIST,Mounts,SUA747PU,"Designer Series Articulating Wall Mount - 32-50""",1,17-Jul-19,249,123.96,"Designer Series Articulating Wall Mount - 32-50""","19.50 x 3.25 x 21.25"" (495 x 83 x 540mm)",BLACK,Retail,15.33,7.35029E+11,1.0735E+13,3,16.94x20.25x1.85-24.85,430x514x47x631,   ,EA,"Designer Series Articulating Wall Mount - 32-50""",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
100149,BLUE STAR DISTRIBUTORS CORP,ACORE,ACOREDIST,Mounts,SUA761PU,"Designer Series Articulating Wall Mount - 37-65""",1,17-Jul-19,349,176.04,"Designer Series Articulating Wall Mount - 37-65""","23.75 x 4.00 x 41.00"" (603 x 102 x 1,041mm)",BLACK,Retail,24.69,7.35029E+11,1.0735E+13,2,24.37 x 16.94 x 1.85-24.85,619 x 430 x 47-631,   ,EA,"Designer Series Articulating Wall Mount - 37-65""",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
100149,BLUE STAR DISTRIBUTORS CORP,ACORE,ACOREDIST,Mounts,SUA771PU,"Designer Series Articulating Wall Mount - 42-90""",1,17-Jul-19,479,243.75,"Designer Series Articulating Wall Mount - 42-90""","23.75 x 4.00 x 41.00"" (603 x 102 x 1,041mm)",BLACK,Retail,30.73,7.35029E+11,1.0735E+13,1,32.25x17.39x1.85-24.85,819x442x47-631,   ,EA,"Designer Series Articulating Wall Mount - 42-90""",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
100149,BLUE STAR DISTRIBUTORS CORP,ACORE,ACOREDIST,Mounts,SUF640P,"Universal Ultra Slim Flat Wall Mount For 37"" to 50"" Ultra-thin TV's",1,17-Jul-19,129,36.46,"Universal Ultra Slim Flat Wall Mount For 37"" to 50"" Ultra-thin TV's","5.25 x 2.38 x 22.38"" (133 x 60 x 568mm)",BLACK,Plain,4.7,7.35029E+11,1.0735E+13,0,20.69 X 17.95 X 0.33,526 X 456 X 8,   ,EA,"Universal Ultra Slim Flat Wall Mount For 37"" to 50"" Ultra-thin TV's",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
100149,BLUE STAR DISTRIBUTORS CORP,ACORE,ACOREDIST,Mounts,SUF650P,"Universal Ultra Slim Flat Wall Mount For 37"" to 75"" Ultra-thin TV's",1,17-Jul-19,169,52.08,"Universal Ultra Slim Flat Wall Mount For 37"" to 75"" Ultra-thin TV's","6.25 x 2.25 x 37.13"" (159 x 57 x 943mm)",BLACK,Plain,7.6,7.35029E+11,1.0735E+13,0,32.19 x 21.80 x 0.33,818 X 554 X 8,   ,EA,"Universal Ultra Slim Flat Wall Mount For 37"" to 75"" Ultra-thin TV's",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
100149,BLUE STAR DISTRIBUTORS CORP,ACORE,ACOREDIST,Mounts,SUF660P,"Universal Ultra Slim Flat Wall Mount For 40"" to 80"" Ultra-thin TV's",1,17-Jul-19,199,57.29,"Universal Ultra Slim Flat Wall Mount For 40"" to 80"" Ultra-thin TV's","6.31 x 2.38 x 37.06"" (160 x 60 x 941mm)",BLACK,Plain,7.8,7.35029E+11,1.0735E+13,0,35.44 x 21.8 x 0.33,900 x 554 x 8,   ,EA,"Universal Ultra Slim Flat Wall Mount For 40"" to 80"" Ultra-thin TV's",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
100149,BLUE STAR DISTRIBUTORS CORP,ACORE,ACOREDIST,Mounts,SUT646P,"Ultra Slim Universal Tilt Wall Mount For 32"" to 50"" TV's",1,17-Jul-19,149.99,51.04,"Ultra Slim Universal Tilt Wall Mount For 32"" to 50"" TV's","7.63 x 3.13 x 18.88"" (194 x 79 x 479mm)",BLACK,Plain,6.1,7.35029E+11,1.0735E+13,0,20.27 x 13.00-17.05 x 1.00 - 4.30,515 x 300-433 x 25 - 109,   ,EA,"Ultra Slim Universal Tilt Wall Mount For 32"" to 50"" TV's",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
100149,BLUE STAR DISTRIBUTORS CORP,ACORE,ACOREDIST,Mounts,SUT670P,"Ultra Slim Universal Tilt Wall Mount For 32"" to 80"" TV's",1,17-Jul-19,199.99,61.46,"Ultra Slim Universal Tilt Wall Mount For 32"" to 80"" TV's","7.63 x 3.13 x 26.25"" (194 x 79 x 667mm)",BLACK,Plain,6.9,7.35029E+11,1.0735E+13,0,28.14 x 13.00-17.05 x 1.00 - 4.30,715 x 330-433 x 25 - 109,   ,EA,"Ultra Slim Universal Tilt Wall Mount For 32"" to 80"" TV's",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
